000106b_,58,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,2, F_M
000106b_,59, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5, BbM
000106b_,60, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,1, BbM
000106b_,61,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,C,2, BbM
000106b_,62,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,C,1, BbM
000106b_,63, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,3, BbM
000106b_,64, NO, NO,YES, NO,YES,YES, NO,YES, NO, NO,YES, NO,E,2, BbM
000106b_,65,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4, F_M
000106b_,66,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
000106b_,67, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5, BbM
000106b_,68, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,Bb,2, BbM
000106b_,69, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,1, BbM
000106b_,70, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES,YES, NO,A,3, C_M7
000106b_,71,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,G,2, C_M7
000106b_,72, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,G,1, C_M7
000106b_,73,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,4, F_M
000106b_,74, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES,B,2, F_M
000106b_,75,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3, C_M
000106b_,76,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,2, C_M
000106b_,77,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,5, D_m7
000106b_,78, NO, NO,YES, NO,YES,YES, NO, NO, NO,YES, NO,YES,F,2, D_m7
000106b_,79, NO, NO,YES, NO,YES,YES, NO, NO, NO,YES, NO, NO,F,1, D_m7
000106b_,80, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
000106b_,81,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4, C_M
000106b_,82,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
000106b_,83, NO, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,2, F_M
000106b_,84, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5, BbM
000106b_,85, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,Bb,2, BbM
000106b_,86,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C,3, A_m
000106b_,87,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C,2, A_m
000106b_,88, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,D,4, C_M7
000106b_,89,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,E,2, C_M7
000106b_,90,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
000106b_,91,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,2, F_M
000106b_,92,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO, NO, NO,C,5, C_M4
000106b_,93,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES, NO, NO,C,2, C_M4
000106b_,94,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES, NO, NO,C,1, C_M4
000106b_,95,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,3, C_M7
000106b_,96,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,2, C_M7
000106b_,97,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,1, C_M7
000106b_,98,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4, F_M
000106b_,99,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,5, C_M
000106b_,100,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,2, C_M
000106b_,101,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,1, C_M
000106b_,102,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,3, C_M
000106b_,103,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,1, C_M
000106b_,104,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,2, C_M
000106b_,105,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,1, C_M
000106b_,106,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4, F_M
000106b_,107,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO, NO, NO,C,5, C_M4
000106b_,108,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO,C,1, C_M4
000106b_,109,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,2, C_M4
000106b_,110,YES, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO, NO,C,1, C_M4
000106b_,111,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3, C_M
000106b_,112,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4, F_M
000106b_,113,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,5, F_M
000106b_,114,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES, NO, NO,G,2, F_M
000106b_,115,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3, F_M
000106b_,116,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,2, F_M
000106b_,117,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4, C_M
000106b_,118,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO,D,2, C_M
000106b_,119,YES, NO,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,D,1, C_M
000106b_,120,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,E,3, C_M7
000106b_,121,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,2, C_M7
000106b_,122,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,1, C_M7
000106b_,123,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,5, F_M
000106b_,124,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES, NO, NO,G,2, F_M
000106b_,125,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3, F_M
000106b_,126,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,2, F_M
000106b_,127,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4, C_M
000106b_,128,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,2, C_M
000106b_,129,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,3, F_M
000106b_,130,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,2, F_M
000106b_,131, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,C,5, G_m
000106b_,132, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,C,2, G_m
000106b_,133, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,1, G_m
000106b_,134, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,3, D_m
000106b_,135,YES, NO,YES, NO,YES,YES, NO, NO, NO,YES, NO, NO,C,2, D_m
000106b_,136, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,Bb,4, G_m
000106b_,137, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,Bb,2, G_m
000106b_,138,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3, C_M
000106b_,139,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,2, C_M
000106b_,140,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,1, C_M
000106b_,141,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,5, F_M
000106b_,142, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,4, D_m
000106b_,143, NO, NO,YES, NO, NO,YES, NO,YES, NO,YES, NO, NO,D,1, D_m
000106b_,144, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,2, D_m
000106b_,145, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,F,1, D_m
000106b_,146,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_m
000106b_,147,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2, A_m
000106b_,148,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5, BbM
000106b_,149, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,2, BbM
000106b_,150,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO,F,3, F_M
000106b_,151,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,2, F_M
000106b_,152, NO, NO, NO, NO, NO,YES, NO,YES, NO,YES,YES, NO,G,4, C_M7
000106b_,153, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,G,2, C_M7
000106b_,154,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,3, F_M
000106b_,155, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,2, F_M
000106b_,156, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES,B,5, G_M7
000106b_,157, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES,B,2, G_M7
000106b_,158,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3, C_M
000106b_,159,YES, NO, NO, NO,YES,YES, NO,YES, NO, NO, NO, NO,C,1, C_M
000106b_,160,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,2, C_M
000106b_,161,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,1, C_M
000106b_,162,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4, F_M
000206b_,1, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
000206b_,2, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
000206b_,3,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3, F#d
000206b_,4, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,4, G_m
000206b_,5, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,YES, NO,A,3, G_m
000206b_,6, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,2, G_m
000206b_,7, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M
000206b_,8,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,2, D_M
000206b_,9, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
000206b_,10, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
000206b_,11,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,C,3, AbM
000206b_,12, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C#,5, C#d7
000206b_,13, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
000206b_,14,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
000206b_,15, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,E,4, C#d7
000206b_,16,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M7
000206b_,17, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
000206b_,18, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
000206b_,19, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO, NO,D,1, D_M
000206b_,20,YES, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO, NO,D,2, D_M
000206b_,21, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,4, G_m
000206b_,22, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
000206b_,23, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
000206b_,24,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3, F#d
000206b_,25, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,4, G_m
000206b_,26, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,YES, NO,A,3, G_m
000206b_,27, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,2, G_m
000206b_,28, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M
000206b_,29,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,2, D_M
000206b_,30, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
000206b_,31, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
000206b_,32,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,C,3, AbM
000206b_,33, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C#,5, C#d7
000206b_,34, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
000206b_,35,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
000206b_,36, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,E,4, C#d7
000206b_,37,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M7
000206b_,38, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
000206b_,39, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
000206b_,40, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO, NO,D,1, D_M
000206b_,41,YES, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO, NO,D,2, D_M
000206b_,42, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,4, G_m
000206b_,43, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
000206b_,44, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,5, A_M
000206b_,45, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,3, D_m
000206b_,46, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
000206b_,47, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,G,2, A_M
000206b_,48, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, D_m
000206b_,49, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2, D_m
000206b_,50, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,5, D_m
000206b_,51,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,C,2, D_m
000206b_,52, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,3, G_m
000206b_,53, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
000206b_,54, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,3, D_m
000206b_,55,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,2, D_m
000206b_,56, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,5, EbM
000206b_,57,YES, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,Eb,2, EbM
000206b_,58, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,3, BbM
000206b_,59, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO,E,2, BbM
000206b_,60,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4, F_M
000206b_,61,YES, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,Eb,2, F_M7
000206b_,62, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO,YES, NO,D,3, D_M7
000206b_,63,YES, NO,YES, NO, NO, NO,YES, NO, NO, NO,YES, NO,C,2, D_M7
000206b_,64, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,5, G_m
000206b_,65,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,C,2, C_m
000206b_,66, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
000206b_,67, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,4, G_m
000206b_,68, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
000206b_,69, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M
000206b_,70, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
000206b_,71, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,F,2, G_m
000206b_,72,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,4, C_m
000206b_,73,YES, NO,YES,YES, NO, NO, NO,YES, NO, NO, NO, NO,D,2, C_m
000206b_,74,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO, NO,C,3, G_M7
000206b_,75, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES,B,2, G_M7
000206b_,76,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,C,5, C_m
000206b_,77, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
000206b_,78, NO,YES, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,4, A_M
000206b_,79, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,2, D_m
000206b_,80, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M4
000206b_,81, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2, A_M
000206b_,82, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
000306b_,1, NO,YES, NO, NO, NO, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
000306b_,2, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES,A,2, A_M
000306b_,3, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M
000306b_,4, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES,B,2, A_M
000306b_,5, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,3, A_M
000306b_,6, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
000306b_,7, NO, NO,YES, NO,YES, NO, NO, NO,YES,YES, NO, NO,E,2, D_M
000306b_,8, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, F#m
000306b_,9, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO,E,2, F#m
000306b_,10, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,D#,5, B_M
000306b_,11, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,D#,2, B_M
000306b_,12, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO,E,3, E_M
000306b_,13, NO, NO, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO,E,2, E_M
000306b_,14, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_M
000306b_,15, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M
000306b_,16, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,A,2, B_M
000306b_,17, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,5, E_M
000306b_,18, NO, NO, NO, NO,YES, NO, NO, NO,YES,YES, NO,YES,A,2, E_M
000306b_,19, NO, NO, NO,YES, NO, NO,YES, NO,YES,YES, NO, NO,G#,3, D#d
000306b_,20, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,F#,2, D#d
000306b_,21, NO, NO, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES,E,4, B_M
000306b_,22, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, B_M
000306b_,23, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3, E_M
000306b_,24, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,A,2, E_M
000306b_,25, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,B,5, E_M
000306b_,26, NO, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES,B,2, E_M
000306b_,27, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M
000306b_,28, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,2, B_M
